SET DEFINE OFF;
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (1, '서울특별시', '강남구', 37.4979, 127.0276);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (2, '서울특별시', '강동구', 37.5301, 127.1238);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (3, '서울특별시', '강북구', 37.6396, 127.0257);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (4, '서울특별시', '강서구', 37.5509, 126.8495);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (5, '서울특별시', '관악구', 37.4784, 126.9516);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (6, '서울특별시', '광진구', 37.5384, 127.0826);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (7, '서울특별시', '구로구', 37.4955, 126.8873);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (8, '서울특별시', '금천구', 37.4558, 126.8958);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (9, '서울특별시', '노원구', 37.6540, 127.0568);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (10, '서울특별시', '도봉구', 37.6688, 127.0477);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (11, '서울특별시', '동대문구', 37.5740, 127.0396);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (12, '서울특별시', '동작구', 37.5027, 126.9487);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (13, '서울특별시', '마포구', 37.5602, 126.9088);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (14, '서울특별시', '서대문구', 37.5792, 126.9355);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (15, '서울특별시', '서초구', 37.4835, 127.0164);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (16, '서울특별시', '성동구', 37.5612, 127.0378);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (17, '서울특별시', '성북구', 37.5891, 127.0195);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (18, '서울특별시', '송파구', 37.5146, 127.1057);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (19, '서울특별시', '양천구', 37.5170, 126.8669);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (20, '서울특별시', '영등포구', 37.5244, 126.8964);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (21, '서울특별시', '용산구', 37.5324, 126.9904);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (22, '서울특별시', '은평구', 37.6176, 126.9227);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (23, '서울특별시', '종로구', 37.5730, 126.9794);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (24, '서울특별시', '중구', 37.5636, 126.9976);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (25, '서울특별시', '중랑구', 37.6060, 127.0928);
INSERT INTO tblCategoryMain (tblCategoryMainSeq, categoryName) VALUES (1, '스포츠');
INSERT INTO tblCategoryMain (tblCategoryMainSeq, categoryName) VALUES (2, '게임');
INSERT INTO tblCategoryMain (tblCategoryMainSeq, categoryName) VALUES (3, '맛집');
INSERT INTO tblCategoryMain (tblCategoryMainSeq, categoryName) VALUES (4, '문화');
INSERT INTO tblCategoryMain (tblCategoryMainSeq, categoryName) VALUES (5, '힐링');
INSERT INTO tblCategoryMain (tblCategoryMainSeq, categoryName) VALUES (6, '자기계발');
INSERT INTO tblMember (tblMemberSeq, id, pw, name, nickname, birthday, tel, email, gender, photoFileName, registrationDate, status) VALUES (1, '4z3wyacj', 'h9^v$s9@^7ryc', '정하은', '즐거운햇살68', TO_DATE('1977-09-05', 'YYYY-MM-DD'), '010-2083-4804', '4z3wyacj@naver.com', 'F', 'basicProfile.png', default, 0);
INSERT INTO tblPhotoPost (tblPhotoPostSeq, title, content, tblMemberSeq) VALUES (341, '신나는 추억', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', 752);
INSERT INTO tblPhotoPost (tblPhotoPostSeq, title, content, tblMemberSeq) VALUES (342, '기분좋은 바다', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', 968);
INSERT INTO tblPhotoPost (tblPhotoPostSeq, title, content, tblMemberSeq) VALUES (343, '활기찬 카페', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', 392);
INSERT INTO tblPhotoPost (tblPhotoPostSeq, title, content, tblMemberSeq) VALUES (344, '활기찬 산', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', 960);
INSERT INTO tblPhotoPost (tblPhotoPostSeq, title, content, tblMemberSeq) VALUES (345, '따뜻한 거리', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', 431);
INSERT INTO tblPhotoPost (tblPhotoPostSeq, title, content, tblMemberSeq) VALUES (346, '기분좋은 추억', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', 613);
INSERT INTO tblPhotoPost (tblPhotoPostSeq, title, content, tblMemberSeq) VALUES (347, '멋진 골목', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', 283);
INSERT INTO tblPhotoPost (tblPhotoPostSeq, title, content, tblMemberSeq) VALUES (348, '따뜻한 산', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', 240);
INSERT INTO tblPhotoPost (tblPhotoPostSeq, title, content, tblMemberSeq) VALUES (349, '역동적인 기록', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', 247);
INSERT INTO tblPhotoPost (tblPhotoPostSeq, title, content, tblMemberSeq) VALUES (350, '평화로운 추억', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', 76);
INSERT INTO tblPhotoPost (tblPhotoPostSeq, title, content, tblMemberSeq) VALUES (351, '기분좋은 기록', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', 941);
INSERT INTO tblPhotoPost (tblPhotoPostSeq, title, content, tblMemberSeq) VALUES (352, '시원한 기록', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', 304);
INSERT INTO tblPhotoPost (tblPhotoPostSeq, title, content, tblMemberSeq) VALUES (353, '역동적인 사진', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', 696);
INSERT INTO tblPhotoPost (tblPhotoPostSeq, title, content, tblMemberSeq) VALUES (354, '활기찬 거리', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', 230);
INSERT INTO tblPhotoPost (tblPhotoPostSeq, title, content, tblMemberSeq) VALUES (355, '활기찬 거리', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', 222);
INSERT INTO tblPhotoPost (tblPhotoPostSeq, title, content, tblMemberSeq) VALUES (356, '아름다운 여행', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', 246);
INSERT INTO tblPhotoPost (tblPhotoPostSeq, title, content, tblMemberSeq) VALUES (357, '즐거운 바다', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', 511);
INSERT INTO tblPhotoPost (tblPhotoPostSeq, title, content, tblMemberSeq) VALUES (358, '화려한 사진', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', 997);
INSERT INTO tblPhotoPost (tblPhotoPostSeq, title, content, tblMemberSeq) VALUES (359, '따뜻한 거리', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', 347);
INSERT INTO tblPhotoPost (tblPhotoPostSeq, title, content, tblMemberSeq) VALUES (360, '즐거운 거리', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', 103);
INSERT INTO tblPhotoPost (tblPhotoPostSeq, title, content, tblMemberSeq) VALUES (361, '아름다운 하늘', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', 610);
INSERT INTO tblPhotoPost (tblPhotoPostSeq, title, content, tblMemberSeq) VALUES (362, '화려한 음식', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', 571);
INSERT INTO tblPhotoPost (tblPhotoPostSeq, title, content, tblMemberSeq) VALUES (363, '평화로운 순간', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', 223);
INSERT INTO tblPhotoPost (tblPhotoPostSeq, title, content, tblMemberSeq) VALUES (364, '아름다운 추억', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', 608);
INSERT INTO tblPhotoPost (tblPhotoPostSeq, title, content, tblMemberSeq) VALUES (365, '기분좋은 추억', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', 780);
INSERT INTO tblPhotoPost (tblPhotoPostSeq, title, content, tblMemberSeq) VALUES (366, '역동적인 거리', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', 687);
INSERT INTO tblPhotoPost (tblPhotoPostSeq, title, content, tblMemberSeq) VALUES (367, '활기찬 바다', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', 670);
INSERT INTO tblPhotoPost (tblPhotoPostSeq, title, content, tblMemberSeq) VALUES (368, '상쾌한 바다', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', 748);
INSERT INTO tblPhotoPost (tblPhotoPostSeq, title, content, tblMemberSeq) VALUES (369, '행복한 카페', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', 758);
INSERT INTO tblPhotoPost (tblPhotoPostSeq, title, content, tblMemberSeq) VALUES (370, '역동적인 음식', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', 126);
INSERT INTO tblPhotoPost (tblPhotoPostSeq, title, content, tblMemberSeq) VALUES (371, '매력적인 음식', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', 740);
INSERT INTO tblPhotoPost (tblPhotoPostSeq, title, content, tblMemberSeq) VALUES (372, '역동적인 카페', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', 22);
INSERT INTO tblPhotoPost (tblPhotoPostSeq, title, content, tblMemberSeq) VALUES (373, '시원한 사진', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', 390);
INSERT INTO tblPhotoPost (tblPhotoPostSeq, title, content, tblMemberSeq) VALUES (374, '활기찬 카페', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', 515);
INSERT INTO tblPhotoPost (tblPhotoPostSeq, title, content, tblMemberSeq) VALUES (375, '역동적인 도시', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', 19);
INSERT INTO tblPhotoPost (tblPhotoPostSeq, title, content, tblMemberSeq) VALUES (376, '고요한 일상', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', 114);
INSERT INTO tblPhotoPost (tblPhotoPostSeq, title, content, tblMemberSeq) VALUES (377, '멋진 순간', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', 160);
INSERT INTO tblPhotoPost (tblPhotoPostSeq, title, content, tblMemberSeq) VALUES (378, '기분좋은 여행', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', 419);
